6.6262,6.7734,6.7399,6.6026,6.7699,6.7099,6.6858,6.636,6.6951,6.7405,6.7716,6.6692,6.5178,6.725,6.6854,6.7873,6.9708,6.7926,7.0525,6.9077,6.8291,6.8263,6.79,6.9832,6.9278,6.797,6.6359,6.9292,6.7732,7.0521,6.9045,6.7636,6.8167,6.8274,6.8247,6.8159,6.6775,6.7448,6.6495,6.9193,6.8799,7.0764,6.9214,6.963,6.7051,6.7734,6.6912,6.6232,6.6672,6.6176,6.8094,7.224,6.8837,6.7794,6.7005,6.7544,6.7855,6.5542,6.5035,6.4338,6.6747,7.0417,7.1948,7.0653,7.1737,6.5529,6.4307,6.8089,6.9841,7.0136,6.6788,7.075,7.0625,7.187,6.702,6.796,6.8089,6.5272,6.777,6.8203,6.7455,6.7591,6.9847,6.9107,7.2705,6.7372,6.6497,6.7024,6.8593,6.6648,6.6893,6.8151,6.8984,7.0418,7.1316,6.8399,6.6111,6.7496,6.9177,6.6071
6.5327,6.6487,6.509,6.5459,6.609,6.6367,6.5704,6.6238,6.4722,6.5379,6.514,6.519,7.086,6.85,6.9519,6.3732,6.7183,6.9446,7.0576,6.863,6.7193,6.7651,6.4682,6.812,6.7128,6.6329,6.329,6.6938,6.7383,7.1084,6.9044,6.8524,6.8107,6.7413,6.8387,6.8278,6.5397,6.4629,6.3201,6.564,6.7532,6.8623,6.9674,6.9057,6.9158,6.602,6.6178,6.5387,6.3465,6.2449,6.7885,6.8277,6.895,6.7632,6.6325,6.7448,6.8033,7.9339,7.8481,7.7721,7.4707,7.0774,6.9373,6.6033,6.6814,7.0474,7.1703,6.4925,6.4536,6.4121,6.3598,6.3237,6.432,6.4656,6.2939,6.4289,6.3634,6.3928,6.3944,6.3792,6.3624,6.3624,6.3595,6.387,6.3594,6.2701,6.2985,6.3129,6.3455,6.2912,6.3815,6.4161,6.3288,6.5145,6.4287,6.3698,6.3352,6.2064,6.3306,6.2511
7.4265,7.6892,7.6843,7.828,7.5763,7.6116,7.5876,7.8493,7.6053,7.6195,7.7398,7.7274,7.2415,7.7614,7.5938,7.3673,7.6237,7.4597,7.5139,7.5711,7.431,7.5355,7.4149,7.3741,7.6023,7.5833,7.6247,7.5573,7.4944,7.5776,7.4094,7.194,7.4416,7.5363,7.5766,7.412,7.6267,7.6124,7.6175,7.601,7.4562,7.6275,7.4697,7.3416,7.5069,7.43,7.596,8.3853,7.6131,7.7018,7.5978,7.5801,7.3429,7.4353,7.6032,7.5524,7.4014,7.3245,7.0502,6.773,7.5478,7.2436,7.083,6.9755,7.0031,7.5775,7.4728,7.6542,6.7671,7.1583,7.8356,6.9127,6.7516,6.8233,7.5463,7.6095,7.1655,7.117,6.7998,6.6195,7.7245,7.1054,7.0937,7.0538,7.0204,7.4653,7.4359,7.3694,7.3551,6.7525,7.5163,7.0822,6.7771,6.7094,6.7012,7.5124,7.3331,7.4114,7.0768,7.4503
7.5062,7.7791,7.9497,7.7752,7.8125,7.6848,7.9695,7.714,7.7098,7.8321,7.8542,7.7427,7.5973,7.6377,7.5999,7.548,7.7257,7.7975,7.677,7.7334,7.9455,7.8886,7.6387,7.6988,7.854,7.7464,7.6303,7.734,7.8999,7.9305,8.0296,7.8717,7.8073,7.6799,7.6488,7.7794,7.5694,7.5643,7.4396,7.6736,7.9295,8.0141,7.836,7.8235,7.6862,7.7556,7.7309,7.1901,7.6166,7.8077,7.6308,7.7385,7.7183,7.4829,7.6777,7.5732,7.7297,7.232,7.4583,7.6851,8.4827,7.7557,8.1605,8.2298,8.3667,7.4127,7.3138,7.5886,7.7694,8.5656,10.864,8.7652,8.3664,8.7734,11.872,8.9936,7.7468,7.6654,7.6206,7.486,8.67,7.84,7.9192,7.9543,7.7139,8.0861,7.953,7.7492,7.7329,7.5931,8.0028,7.9937,7.8021,7.9048,7.9071,8.5934,7.9641,7.8579,8.0304,7.6827
7.2047,7.3225,7.4662,7.4635,7.3045,7.2858,7.5173,7.2609,7.34,7.3308,7.3492,7.2166,7.7889,7.4976,7.517,7.1457,7.6514,8.0767,7.8515,7.8552,7.931,7.8689,7.4508,7.8029,7.9069,7.6407,7.121,7.8813,7.8746,8.2732,8.027,7.9703,7.9887,7.6796,7.5265,7.6612,7.47,6.9372,7.0344,7.3966,8.0373,8.295,7.9082,7.823,8.0056,7.7462,7.6852,7.464,7.253,7.2396,7.5229,8.0917,8.1266,7.6139,7.5576,7.6594,7.7523,7.711,7.9247,7.4504,7.8738,7.4877,7.1106,7.3366,7.3407,7.5396,7.7945,7.1352,6.9728,7.6094,10.045,7.8423,7.131,7.7328,10.806,7.9388,7.0886,6.9585,6.991,6.9811,7.6432,7.1322,7.4674,7.1115,7.0608,7.2965,7.3349,7.1729,7.2445,7.1835,7.4396,7.3908,7.2826,7.2034,7.2819,7.5695,7.2828,7.3168,7.2883,7.2007
8.4093,8.2947,8.362,8.3345,8.3592,8.3593,8.389,8.3003,8.3539,8.3161,8.3639,8.3196,7.9829,8.0761,8.1506,8.4923,7.9327,7.9422,7.9302,7.9549,8.0134,8.043,8.2091,7.8208,7.9299,8.066,8.2611,7.8952,8.0752,7.8596,8.0186,8.0854,7.9953,8.0616,8.1213,8.1332,8.1897,8.3278,8.1287,7.9858,7.8597,7.8615,7.9798,8.1575,7.9164,8.1,8.1836,8.5097,8.1891,8.2913,8.1782,7.8227,7.8171,8.0865,8.19,7.9727,8.1227,7.4891,7.6855,7.5069,7.9477,8.3919,8.5339,8.5914,8.5759,7.9575,8.0539,8.6323,8.514,8.2807,8.3397,8.385,8.3109,8.2596,8.3564,8.2747,8.4472,8.3023,8.6473,8.6233,8.2851,8.4515,8.6317,8.5253,8.4241,8.5544,8.5519,8.595,8.5758,8.697,8.5361,8.4681,8.5381,8.6138,8.6073,8.6896,8.6482,8.6507,9.0416,8.5096
9.9815,9.9287,9.8724,9.8864,9.9615,9.4796,9.892,9.0342,9.9585,9.8171,9.8657,9.9641,8.7248,8.8427,8.8972,10.301,8.5649,8.3876,8.3032,8.5023,8.4421,8.5269,8.7125,8.5233,8.5295,8.7428,9.1207,8.2009,8.4938,8.2239,8.4895,8.488,8.6091,8.7921,8.8211,8.7,8.9139,9.0769,9.2877,8.6506,8.5163,8.2514,8.5577,8.6146,8.4962,8.7971,8.8743,8.7061,8.9998,9.1411,8.8566,8.3976,8.5574,8.8619,8.8912,8.8555,8.7669,8.9707,9.0231,8.782,8.7576,9.3019,9.4711,9.7379,9.5041,9.8279,9.9321,10.125,10.524,10.973,9.2925,10.759,10.67,10.34,9.5305,10.754,10.223,9.6557,9.5136,8.3832,10.757,10.104,9.7863,9.6722,9.6562,9.3257,9.284,9.0268,9.0088,8.8522,9.1944,9.3765,9.3256,9.1439,8.7528,9.683,9.696,9.2026,8.5949,9.761
7.7815,7.8433,7.9175,7.8482,7.8946,7.9255,7.9957,7.9341,7.8706,7.966,7.9121,7.9136,8.1292,8.0031,8.0341,7.8367,8.0136,8.0563,8.086,7.9761,8.0286,8.0736,8.1555,8.079,8.2775,8.0248,7.7365,7.944,8.1307,8.1447,8.197,8.022,8.1269,8.1167,8.003,8.0403,8.0112,7.9321,7.8431,8.065,8.0936,8.1849,8.1359,8.0849,8.02,8.0322,7.9139,8.6219,7.952,7.8493,7.9545,8.1827,8.0814,8.0028,7.8852,7.9843,8.0043,7.7132,7.6311,7.8524,8.0815,8.2801,8.4808,8.11,7.9668,7.9192,7.844,7.945,7.9424,8.0102,7.6915,7.9304,7.9491,8.0024,7.6476,7.9401,7.9189,7.8705,7.7241,7.6505,7.9648,7.9222,8.2156,8.1538,8.2644,8.1175,8.0075,8.0864,8.0424,8.067,8.0453,8.0229,8.049,8.1386,8.567,8.3646,7.8362,7.926,7.944,8.1491
11.67,11.295,11.179,11.144,11.232,9.9441,10.843,9.6515,11.339,11.112,10.95,11.166,11.006,10.86,11.016,12.039,11.027,11.041,10.913,11.102,10.941,11.038,10.834,10.939,10.834,11.003,11.094,11.052,11.042,10.977,11.065,11.163,11.227,11.267,11.195,11.074,11.057,11.101,11.1,11.119,11.067,10.933,11.101,11.189,10.952,10.991,11.057,9.4236,11.111,11.243,11.297,11.048,11.087,11.172,11.254,11.128,10.938,12.363,12.382,11.781,10.852,9.8316,9.711,9.8812,10.376,11.482,11.799,10.399,9.1936,9.3038,10.059,9.1148,8.9866,8.8346,10.348,10.53,11.722,12.898,11.368,10.746,10.731,11.681,11.682,10.728,9.6426,9.1061,10.334,11.063,11.315,11.753,9.7459,9.9085,10.331,10.916,8.8615,9.1568,10.649,11.222,11.718,11.039
7.9566,8.0708,8.0601,7.9485,8.0468,8.0572,8.062,8.0755,8.0894,7.9992,8.0718,8.0146,7.8039,7.8598,7.8168,8.1323,8.0121,7.7361,7.6661,7.7818,7.7139,7.806,7.7485,7.7691,7.6603,7.8722,8.1328,7.8019,7.8074,7.5185,7.695,7.7493,7.8368,7.9989,7.9428,7.9172,8.0284,8.1361,8.193,7.9888,7.7166,7.5028,7.7627,7.6673,7.7305,7.9563,7.9378,8.1921,8.0672,8.1669,7.9882,7.6825,7.7856,7.9431,7.9311,7.8914,7.7647,7.7155,7.6385,7.5889,7.7986,7.9784,8.354,8.3863,8.295,7.7937,7.7923,8.0915,8.0871,8.1029,8.0765,8.1144,8.1789,8.1953,8.9135,8.0519,8.3011,8.1868,8.6582,8.81,8.2487,7.9121,8.0718,8.1996,8.0845,8.1521,8.3375,8.293,8.4928,8.7638,8.1809,8.0993,8.4235,8.482,8.6055,8.4301,8.6279,8.6025,8.7247,8.211
7.457,7.4375,7.4274,7.2846,7.3846,7.3376,7.5201,7.3347,7.4029,7.4194,7.452,7.4053,8.1342,8.0153,8.0022,7.4632,8.2515,8.464,8.5394,8.4995,8.5131,8.3656,7.974,8.3959,8.256,8.2234,7.2677,8.3262,8.3371,8.7927,8.6152,8.512,8.4168,8.4046,8.2391,8.202,7.9509,7.743,7.6125,8.3103,8.4452,8.7442,8.6639,8.5118,8.4909,8.1833,8.1241,7.3825,7.7759,7.6042,8.2896,8.6876,8.492,8.2701,8.066,8.3068,8.3254,8.3528,8.1024,8.1855,8.158,7.8957,7.6588,7.6705,7.7317,7.8322,7.8858,7.2146,7.4305,7.3648,7.1711,7.4361,7.509,7.5984,7.0871,7.4109,7.3854,7.6392,10.007,11.722,7.256,7.3777,7.6144,7.749,8.0091,7.0984,7.261,7.2466,7.2805,7.2458,7.2503,7.1409,7.3238,7.3541,7.2815,7.3295,7.095,7.3191,7.2314,7.2692
6.261,6.083,6.1693,6.0797,6.2316,5.9452,6.2653,6.0626,6.1513,6.0236,6.2064,6.2263,7.5367,7.4735,7.4484,6.7891,8.729,8.8861,8.4958,8.6731,9.0242,8.8094,8.5721,8.3973,8.3356,8.4943,7.292,8.5902,8.8003,8.6157,8.7876,8.6298,8.432,8.4513,8.1941,8.2302,8.0298,7.9914,7.6973,8.8376,8.8173,9.0065,8.3643,8.3377,8.2199,8.3958,8.1549,6.9013,8.1772,7.8794,8.511,8.8474,8.4657,8.076,8.2544,8.0978,8.1169,6.5906,6.6144,6.8623,7.6661,6.7317,6.5152,6.5171,6.5498,6.6109,6.4371,6.4023,6.4581,6.2173,6.3026,6.3933,6.4711,6.5708,6.312,6.5,6.4157,6.7805,8.7009,9.5453,6.4105,6.371,6.5926,7.0101,7.2701,6.4779,6.5101,6.6245,6.5335,6.6636,6.478,6.4826,6.4348,6.6273,6.641,6.505,6.4245,6.5739,6.676,6.5841
7.1956,6.8995,6.8884,6.6433,6.9255,6.5991,6.7366,6.3192,6.9258,6.8468,6.7292,6.8453,7.6887,7.7201,7.6061,7.5685,8.4265,8.494,8.2531,8.2983,8.4197,8.4236,8.1149,7.9786,7.9523,7.9277,7.0976,8.2875,8.4861,8.2129,8.2685,8.2808,8.0762,8.2623,7.902,7.8405,7.7797,7.6639,7.3057,8.5641,8.3495,8.5657,8.0121,7.9332,7.9961,7.9494,7.835,7.0322,7.7992,7.3401,8.1938,8.3833,8.0299,7.7842,8.0827,7.892,7.6495,8.205,8.3645,8.1128,7.93,8.0536,7.85,8.0296,9.2175,7.4274,7.3928,7.2748,7.5164,7.287,6.6198,7.2575,7.0506,6.9518,6.9127,6.4287,6.9658,8.3347,9.1312,9.6867,6.5099,7.2233,9.0632,8.7842,7.4934,6.6259,7.2987,7.6588,7.91,9.1203,7.0915,6.8673,7.1297,7.0353,6.5429,7.0701,7.5311,7.908,8.7987,8.8632
11.068,11.115,11.044,10.969,10.878,10.949,10.96,10.632,11.019,11.035,11.047,11.021,10.424,10.509,10.633,11.406,10.403,10.408,10.588,10.564,10.598,10.597,10.724,10.562,10.504,10.787,10.938,10.579,10.536,10.297,10.5,10.451,10.605,10.462,10.69,10.669,10.742,10.773,10.809,10.493,10.431,10.466,10.57,10.635,10.5,10.682,10.667,10.615,10.763,11.026,10.657,10.491,10.629,10.81,10.706,10.639,10.659,10.031,10.183,9.9864,9.9107,10.39,10.812,10.721,10.096,10.984,10.989,11.218,10.548,10.923,11.475,11.074,10.873,10.691,11.338,10.722,10.781,10.817,12.039,11.32,10.897,11.056,11.005,11.239,11.358,11.427,11.219,11.152,11.164,11.522,11.329,11.304,11.376,11.128,10.59,11.224,11.087,10.997,11.068,11.09
7.6078,7.6594,7.6893,7.6167,7.5836,7.5889,7.7016,7.5852,7.6438,7.5798,7.6327,7.5658,7.4512,7.5817,7.4876,7.4689,7.6166,7.5771,7.8322,7.7925,7.5696,7.5355,7.4806,7.5433,7.4756,7.3802,7.2245,7.5646,7.4932,7.7789,7.5184,7.4075,7.6272,7.5912,7.5468,7.4327,7.557,7.4643,7.3408,7.564,7.6619,7.6127,7.6484,7.3929,7.6114,7.4699,7.6572,7.8155,7.4713,7.5428,7.4695,7.69,7.6239,7.5087,7.4662,7.5233,7.5384,7.7393,7.5601,7.2395,7.5001,7.7545,7.787,7.8493,7.9865,7.5849,7.6649,7.5542,7.7153,7.7715,7.4524,7.7211,7.8696,7.9068,7.3768,7.7091,7.8327,7.8693,7.9262,7.8389,7.6276,7.7028,7.9346,7.931,7.766,7.5101,7.4394,7.5987,7.5866,7.684,7.4865,7.5835,7.6179,7.9335,7.8615,7.6282,7.6711,7.6384,7.7839,7.6748
8.5548,8.5508,8.5982,8.5388,8.6079,8.5397,8.5955,8.513,8.5901,8.653,8.5858,8.4002,8.4515,8.5276,8.5309,8.5405,8.2366,8.3995,8.4332,8.3888,8.3919,8.4043,8.4782,8.0005,8.3091,8.2265,8.3908,8.3635,8.3195,8.3122,8.4217,8.5034,8.4197,8.3876,8.3633,8.4387,8.2964,8.2741,7.9426,8.073,8.3217,8.2736,8.3127,8.6522,8.1508,8.4094,8.4756,8.2294,8.3222,8.2779,8.3145,8.2976,8.2273,8.3237,8.3104,8.3164,8.407,8.1515,8.7398,8.6261,8.3756,8.7478,9.0303,8.843,9.0429,8.4162,8.5754,8.6028,9.0108,8.8237,8.4744,8.9063,8.9086,9.0605,8.5099,8.6787,8.8654,9.1053,9.1153,8.7393,8.4318,8.7508,9.0599,8.9563,9.1421,8.5702,8.6796,8.7959,8.8469,9.1501,8.6185,8.6295,8.5857,9.0895,9.2832,8.7605,8.7723,9.1035,9.2733,8.954
8.3446,8.3265,8.398,8.4226,8.34,8.3536,8.4102,8.6453,8.377,8.3068,8.2489,8.2489,8.6304,8.5906,8.5825,8.4113,8.6233,8.7588,8.7194,8.63,8.7157,8.6675,8.5889,8.5319,8.6112,8.5169,8.5342,8.7032,8.6676,8.7732,8.6916,8.7563,8.7137,8.6133,8.6374,8.7085,8.5329,8.409,8.3635,8.4579,8.6937,8.7712,8.7446,8.8644,8.668,8.6636,8.6852,8.962,8.5774,8.492,8.5202,8.7178,8.681,8.6079,8.5733,8.5448,8.6184,8.4127,8.7957,8.7532,8.7556,8.5188,8.6884,8.5514,8.5912,8.5063,8.5315,8.3659,8.6295,8.4599,8.3817,8.5068,8.5513,8.683,8.5539,8.2193,8.4833,8.3824,8.487,8.3518,8.3646,8.5236,8.5483,8.5866,8.7464,10.093,9.2797,9.3423,9.4501,9.3892,9.9621,9.0179,8.7499,8.9356,9.0958,9.7854,9.6209,9.351,9.2952,9.6439
7.6731,7.6651,7.6893,7.5963,7.5222,7.5719,7.7141,7.3474,7.6394,7.729,7.6416,7.6345,7.288,7.347,7.4396,7.4051,7.1343,7.2724,7.5033,7.4706,7.3318,7.2942,7.3655,7.241,7.1363,7.1894,7.2254,7.1989,7.3028,7.3435,7.3253,7.312,7.4673,7.2741,7.2927,7.3686,7.2447,7.2561,7.143,7.1641,7.2177,7.3199,7.4793,7.4374,7.3689,7.2871,7.2628,7.4332,7.2227,7.2827,7.3332,7.3263,7.2323,7.4142,7.2524,7.3424,7.3374,7.4971,7.3117,7.5367,7.2188,7.7215,7.9595,8.043,8.2655,7.3991,7.3485,7.5901,7.6323,7.5414,7.5494,7.5432,7.7907,7.665,7.4421,7.5391,7.5645,7.5528,7.8055,7.2916,7.532,7.5171,7.6042,7.8149,7.744,7.3048,7.2753,7.3041,7.3141,7.3133,7.1645,7.2416,7.3701,7.6044,7.7682,7.3599,7.2602,7.4074,7.5339,7.2924
7.5522,7.6195,7.6494,7.5591,7.6414,7.6646,7.7043,7.6264,7.6452,7.5108,7.5594,7.573,7.0977,7.3747,7.3331,7.6575,7.7058,7.7138,7.919,7.8487,7.7075,7.6869,7.5787,7.6271,7.6942,7.4847,7.4265,7.6804,7.6152,7.8657,7.6918,7.6302,7.7414,7.7087,7.7579,7.651,7.7186,7.5851,7.582,7.5846,7.7881,7.8584,7.8533,7.6067,7.8632,7.6644,7.8196,8.3185,7.5977,7.6408,7.5766,7.8209,7.7171,7.6609,7.6902,7.6578,7.6802,6.8868,6.6637,6.4179,7.2191,7.4959,7.993,8.105,8.0567,7.0161,7.173,7.7431,7.6868,7.8091,7.4281,7.8486,7.9817,8.0331,7.4037,7.6397,7.8366,7.7599,7.8626,7.7646,7.6187,7.8926,7.9499,8.0101,8.1274,7.7029,7.8363,7.8928,7.8932,7.9583,7.6916,7.8858,7.9856,8.2039,8.4081,8.0218,7.7656,7.7441,7.8776,7.776
7.8096,7.8235,7.8116,7.8231,7.8587,7.8074,7.8615,7.8295,7.8024,7.7577,7.8055,7.7421,7.5193,7.7207,7.5219,7.6776,7.6153,7.6343,7.8549,7.8721,7.6456,7.6576,7.6527,7.5089,7.614,7.44,7.4605,7.5629,7.6931,7.8041,7.6341,7.6112,7.7791,7.6535,7.6065,7.6696,7.6089,7.4826,7.5724,7.4437,7.7122,7.6386,7.7958,7.7092,7.6708,7.6669,7.82,8.1777,7.6432,7.6977,7.6338,7.7568,7.5803,7.7388,7.6119,7.7331,7.708,7.5785,7.6147,7.1064,7.7176,7.8611,8.1483,8.223,8.2422,7.4894,7.726,7.8171,7.9438,7.9319,7.7417,7.9623,8.0632,8.1293,7.6455,7.8833,7.9517,7.9357,8.0256,7.8646,7.7941,8.0383,8.2281,8.1476,8.2211,7.6076,7.6442,7.8018,7.7411,7.8384,7.7188,7.9458,8.0374,8.4091,8.6516,7.9242,7.8536,7.8518,7.9918,7.8023
7.9842,8.1295,8.1286,8.0329,8.1137,8.0317,8.1901,7.8746,8.1025,8.1257,8.1796,8.1362,8.2311,8.1686,8.2124,8.0023,8.2395,8.3521,8.3958,8.2859,8.2246,8.2339,8.0408,8.3155,8.1288,8.1018,7.902,8.2184,8.2176,8.4074,8.2396,8.281,8.3143,8.2417,8.2401,8.2024,8.1192,8.0231,8.0189,8.2292,8.2786,8.2758,8.3186,8.3037,8.3399,8.2012,8.1221,7.8932,8.0355,7.9081,8.1678,8.4079,8.2816,8.1227,8.0451,8.213,8.2425,8.2534,8.2735,8.5058,8.4001,8.5342,8.3565,8.2832,8.5535,8.2558,8.2665,8.019,8.1889,8.1971,8.1181,8.1719,8.1022,8.2643,8.1303,8.193,8.166,8.103,8.1193,7.8583,8.2372,8.1535,8.332,8.2286,8.2,8.185,8.0081,8.0447,7.9608,8.1355,8.1192,8.1816,8.2412,8.2036,8.4693,8.1219,8.0151,8.0905,7.8704,8.0405
5.9391,6.0693,5.9936,5.9514,5.991,5.8003,6.1002,5.9662,6.0401,6.0409,6.0999,6.0535,6.3502,6.1604,6.1134,5.9391,6.4621,6.4519,6.4602,6.2826,6.4121,6.1499,5.9572,6.3844,6.2228,6.1331,5.6533,6.2873,6.1989,6.6606,6.4359,6.3853,6.4154,6.3134,6.1502,6.1008,6.1369,5.9367,5.9051,6.3529,6.3409,6.5123,6.3271,6.2588,6.4153,6.2243,6.1819,5.8661,5.9881,5.7039,6.1578,6.3916,6.5131,6.1182,6.0902,6.2605,6.1734,6.8315,6.7927,6.644,6.7911,6.2198,6.0347,6.1071,6.3271,6.3161,6.359,5.9584,6.2062,6.2661,5.9258,6.2669,6.3608,6.14,5.975,6.0127,6.0992,6.0791,5.9124,5.8788,6.0736,6.1536,6.4605,6.2248,6.0017,5.8995,5.8668,5.8184,5.7779,6.0278,5.9943,5.8785,5.9093,5.9874,6.1007,6.1094,6.0145,6.0801,5.8257,6.0603
7.6103,7.7377,7.7155,7.6738,7.6004,7.5932,7.836,7.6532,7.6625,7.7084,7.7425,7.6788,7.5975,7.631,7.4553,7.5565,7.7678,7.6994,7.7591,7.6574,7.7354,7.5697,7.3326,7.6883,7.6265,7.5012,7.1891,7.6138,7.6628,7.8962,7.8668,7.7042,7.7292,7.5658,7.6308,7.4888,7.6156,7.5257,7.5195,7.6256,7.6932,7.8018,7.6592,7.6944,7.7948,7.6891,7.7132,7.5085,7.493,7.3292,7.6697,7.7307,7.7314,7.4786,7.5095,7.7126,7.6623,7.6604,7.6014,7.6785,7.8334,7.7707,7.7488,7.8414,8.096,7.7217,7.7403,7.7837,7.9728,7.8666,7.7132,7.9545,7.9911,7.9426,7.6552,7.7351,7.6955,7.7233,7.8083,7.6951,7.8263,7.6415,7.9613,8.0157,7.9706,7.6001,7.5633,7.6102,7.5172,7.7101,7.7,7.5517,7.6729,7.7512,8.1984,7.7454,7.6095,7.6734,7.3302,7.6674
7.1075,7.3103,7.3699,7.2767,7.1253,7.0519,7.398,7.2308,7.2632,7.2902,7.2609,7.2417,7.2303,7.2626,7.0409,6.966,7.5702,7.5503,7.6147,7.3295,7.4989,7.3616,6.8487,7.3966,7.3609,7.129,6.8098,7.2813,7.3801,7.6208,7.4746,7.3599,7.5214,7.2738,7.3521,7.1359,7.1394,7.0176,7.0643,7.4136,7.559,7.7312,7.3097,7.4027,7.5713,7.3181,7.271,6.9806,7.0894,6.8357,7.298,7.6339,7.5353,6.9896,7.1258,7.3049,7.3157,7.6616,7.4498,7.3148,7.5285,7.2618,7.188,7.1015,7.4856,7.385,7.5056,7.2053,7.3225,7.2412,7.037,7.1811,7.2044,7.2006,7.0919,7.1727,7.0531,7.0375,7.0684,7.0939,7.2854,7.0886,7.4098,7.1034,7.2083,7.0731,7.0151,7.1324,6.9761,7.2569,7.0318,7.0849,7.0819,7.1068,7.4051,7.2177,7.0427,6.9589,6.7469,7.1285
6.9679,7.078,7.0679,6.982,6.9344,6.9954,7.168,7.0657,7.0424,7.0305,7.0752,7.0055,7.1209,7.165,6.8381,6.8529,7.1831,7.277,7.2386,7.1287,7.1635,7.0764,6.7536,7.242,7.0591,6.9336,6.7585,7.0349,7.1451,7.3853,7.3149,7.1678,7.2686,7.0976,7.0988,7.0668,7.0008,6.9182,6.8479,7.0972,7.1898,7.3506,7.1575,7.2181,7.3549,7.1033,7.0614,6.7603,6.9071,6.8049,7.1425,7.2479,7.2124,6.9184,7.05,7.2805,7.1898,7.7662,7.5118,7.417,7.4629,7.3036,7.3498,7.1893,7.5916,7.2695,7.3567,7.1059,7.2388,7.2509,6.8726,7.2388,7.4449,7.3965,6.8087,6.9297,7.065,7.2745,7.2713,7.0875,7.2045,7.0599,7.5486,7.256,7.1765,6.9327,6.9008,6.883,6.8408,7.1599,6.8705,6.8311,6.97,7.2452,7.5809,6.9646,6.859,6.831,6.8084,6.9301
9.8888,9.7852,9.8282,9.8723,9.7585,9.7693,9.6501,10.06,9.722,9.6545,9.7516,9.8791,9.9576,10.061,9.9319,9.5349,10.018,9.9476,9.8615,9.9299,9.8413,10.061,9.9578,9.9438,9.864,10.018,9.9365,10.022,10.058,9.9685,9.9677,9.9578,9.8903,9.947,9.9355,9.9545,9.976,9.9545,9.9481,10.118,9.9333,9.8737,9.9624,9.8008,9.7839,9.904,9.8124,10.475,9.9506,9.8353,10.065,9.8992,9.7932,9.8688,9.8926,9.8626,9.7659,9.7526,9.6878,10.036,10.111,10.11,9.5625,9.776,9.1738,9.7454,9.8145,9.9481,8.2344,8.492,9.2583,8.4793,8.6003,8.7236,9.367,9.6136,9.5496,9.731,9.7161,9.8538,9.6195,9.4363,9.0943,8.9074,8.8318,9.1387,9.1791,9.3238,9.3652,9.1839,9.1624,9.1432,9.1336,9.2239,9.3578,9.1187,9.097,9.3141,9.4087,9.1031
6.8195,6.8838,6.9269,6.9492,6.9105,6.7801,7.0239,6.6618,6.8397,7.0069,6.9971,6.9592,6.9678,7.0017,6.8555,6.9395,7.3238,7.3515,7.4191,7.1767,7.237,7.0734,6.8792,7.3161,7.09,7.1587,6.6555,7.3713,7.1378,7.4238,7.2255,7.1759,7.2131,7.2563,7.1439,7.0893,6.9762,6.847,6.8462,7.2905,7.3668,7.3747,7.1954,7.2288,7.3463,7.1148,7.0435,6.5711,6.8662,6.6875,7.1211,7.5868,7.2903,7.0397,6.9182,6.9931,7.1258,6.8154,6.6581,7.097,7.084,7.3633,7.3294,7.1153,7.3567,7.0822,6.9039,7.1073,7.0951,7.2203,7.1103,7.0593,6.9849,7.1456,7.0458,6.9738,7.0239,6.7904,6.8668,6.9255,7.045,6.9662,7.0797,6.9099,6.7481,7.1365,6.9938,7.0492,6.9773,7.1331,7.1418,7.0236,7.1232,7.2197,7.5322,6.9804,6.9985,7.0481,6.9694,7.001
7.2798,7.4383,7.5009,7.4057,7.4663,7.249,7.6356,7.0872,7.3916,7.5411,7.6325,7.4331,7.5891,7.4824,7.4568,7.3428,7.5801,7.6598,7.7141,7.6513,7.5616,7.5896,7.3467,7.6478,7.4771,7.4569,7.0659,7.5662,7.6371,7.8515,7.7326,7.7228,7.6752,7.6916,7.5787,7.531,7.368,7.1953,7.2759,7.574,7.6657,7.7855,7.7688,7.7054,7.7757,7.5034,7.4361,7.0365,7.2919,7.0825,7.529,7.7839,7.6412,7.6166,7.3705,7.5037,7.5813,7.9784,7.8174,8.0512,7.8984,7.9125,7.8129,7.5905,8.0022,7.727,7.7143,7.4153,7.5889,7.3699,7.9915,7.284,7.2716,7.4162,7.9137,7.8396,7.4711,7.4772,7.2314,7.2501,7.8188,7.5137,7.662,7.3518,7.3103,7.637,7.4909,7.4956,7.3466,7.3971,7.631,7.498,7.4781,7.4708,7.6053,7.573,7.3085,7.4703,7.2794,7.5246
